"workbook","workbook_path","backup_path","sheet","cell","figure","factor","curve_name","x_value","old_value","new_digitized_value","action"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B271","Figure 12","GLr","H_ft=6","100.0","0.404","","skipped_no_digitized_value"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D262","Figure 12","GLr","H_ft=10","0.0","1.705","","skipped_no_digitized_value"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D263","Figure 12","GLr","H_ft=10","2.0","1.705","1.68224","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D264","Figure 12","GLr","H_ft=10","4.0","1.117","1.124322","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D265","Figure 12","GLr","H_ft=10","6.0","0.916","0.920036","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D266","Figure 12","GLr","H_ft=10","8.0","0.819","0.823262","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D267","Figure 12","GLr","H_ft=10","10.0","0.773","0.778737","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D268","Figure 12","GLr","H_ft=10","12.0","0.74","0.743682","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D269","Figure 12","GLr","H_ft=10","26.0","0.532","0.53173","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D270","Figure 12","GLr","H_ft=10","42.0","0.312","","skipped_no_digitized_value"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D271","Figure 12","GLr","H_ft=10","100.0","0.312","","skipped_no_digitized_value"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","F262","Figure 12","GLr","H_ft=14","0.0","1.243","","skipped_no_digitized_value"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","F263","Figure 12","GLr","H_ft=14","2.0","1.243","1.227603","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","F264","Figure 12","GLr","H_ft=14","4.0","0.852","0.853565","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","F265","Figure 12","GLr","H_ft=14","6.0","0.679","0.680279","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","F266","Figure 12","GLr","H_ft=14","8.0","0.582","0.583892","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","F267","Figure 12","GLr","H_ft=14","10.0","0.541","0.5406","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","F268","Figure 12","GLr","H_ft=14","12.0","0.516","0.516856","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","F269","Figure 12","GLr","H_ft=14","26.0","0.381","0.364012","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","F270","Figure 12","GLr","H_ft=14","42.0","0.231","","skipped_no_digitized_value"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","F271","Figure 12","GLr","H_ft=14","100.0","0.231","","skipped_no_digitized_value"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B276","Figure 13","NL","H_ft=6","0.0","1.033","","skipped_no_digitized_value"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B277","Figure 13","NL","H_ft=6","2.19","1.033","","skipped_no_digitized_value"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B278","Figure 13","NL","H_ft=6","14.238","1.019","1.018843","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B279","Figure 13","NL","H_ft=6","24.507","1.008","1.0143","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B280","Figure 13","NL","H_ft=6","42.0","1.29","1.29275","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B281","Figure 13","NL","H_ft=6","100.0","2.21598215000286","","skipped_no_digitized_value"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D276","Figure 13","NL","H_ft=10","0.0","1.033","","skipped_no_digitized_value"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D277","Figure 13","NL","H_ft=10","2.19","1.033","","skipped_no_digitized_value"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D278","Figure 13","NL","H_ft=10","14.238","1.07","1.070368","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D279","Figure 13","NL","H_ft=10","24.507","1.1","1.103638","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D280","Figure 13","NL","H_ft=10","42.0","1.453","","skipped_no_digitized_value"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D281","Figure 13","NL","H_ft=10","100.0","2.61134882524438","","skipped_no_digitized_value"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","F276","Figure 13","NL","H_ft=14","0.0","1.132","","skipped_no_digitized_value"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","F277","Figure 13","NL","H_ft=14","2.19","1.132","","skipped_no_digitized_value"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","F278","Figure 13","NL","H_ft=14","14.238","1.32","1.321543","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","F279","Figure 13","NL","H_ft=14","24.507","1.308","1.309149","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","F280","Figure 13","NL","H_ft=14","42.0","1.497","","skipped_no_digitized_value"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","F281","Figure 13","NL","H_ft=14","100.0","2.11984102212314","","skipped_no_digitized_value"
"Highway","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.bak_20260606_231852.xlsx","Tables","B99","Figure 14","KHh","Er_ksi=5","0.01018","19.819","","skipped_no_digitized_value"
"Highway","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.bak_20260606_231852.xlsx","Tables","B100","Figure 14","KHh","Er_ksi=5","0.01061","19.819","","skipped_no_digitized_value"
"Highway","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.bak_20260606_231852.xlsx","Tables","B101","Figure 14","KHh","Er_ksi=5","0.01211","20.376","20.409571","updated"
"Highway","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.bak_20260606_231852.xlsx","Tables","B102","Figure 14","KHh","Er_ksi=5","0.01394","20.676","20.701947","updated"
"Highway","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.bak_20260606_231852.xlsx","Tables","B103","Figure 14","KHh","Er_ksi=5","0.01541","20.632","20.680805","updated"
"Highway","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.bak_20260606_231852.xlsx","Tables","B104","Figure 14","KHh","Er_ksi=5","0.01729","20.339","20.366337","updated"
"Highway","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.bak_20260606_231852.xlsx","Tables","B105","Figure 14","KHh","Er_ksi=5","0.02018","19.387","19.351933","updated"
"Highway","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.bak_20260606_231852.xlsx","Tables","B106","Figure 14","KHh","Er_ksi=5","0.02425","17.249","17.211156","updated"
"Highway","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.bak_20260606_231852.xlsx","Tables","B107","Figure 14","KHh","Er_ksi=5","0.02991","13.464","13.386608","updated"
"Highway","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.bak_20260606_231852.xlsx","Tables","B108","Figure 14","KHh","Er_ksi=5","0.03582","10.35","10.457779","updated"
"Highway","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.bak_20260606_231852.xlsx","Tables","B109","Figure 14","KHh","Er_ksi=5","0.04007","8.681","8.681266","updated"
"Highway","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.bak_20260606_231852.xlsx","Tables","B110","Figure 14","KHh","Er_ksi=5","0.04484","7.077","7.165142","updated"
"Highway","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.bak_20260606_231852.xlsx","Tables","B111","Figure 14","KHh","Er_ksi=5","0.05012","5.914","5.913546","updated"
"Highway","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.bak_20260606_231852.xlsx","Tables","B112","Figure 14","KHh","Er_ksi=5","0.05496","5.15","5.0283","updated"
"Highway","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.bak_20260606_231852.xlsx","Tables","B113","Figure 14","KHh","Er_ksi=5","0.05999","4.153","4.1783","updated"
"Highway","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.bak_20260606_231852.xlsx","Tables","B114","Figure 14","KHh","Er_ksi=5","0.06488","3.465","3.493082","updated"
"Highway","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.bak_20260606_231852.xlsx","Tables","B115","Figure 14","KHh","Er_ksi=5","0.07005","2.823","2.844291","updated"
"Highway","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.bak_20260606_231852.xlsx","Tables","B116","Figure 14","KHh","Er_ksi=5","0.07493","2.323","2.339512","updated"
"Highway","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.bak_20260606_231852.xlsx","Tables","B117","Figure 14","KHh","Er_ksi=5","0.08","1.906","1.890518","updated"
"Highway","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.bak_20260606_231852.xlsx","Tables","B118","Figure 14","KHh","Er_ksi=5","5.0","1.906","","skipped_no_digitized_value"
